,objectid,x,y,date_updte,address,city,state,zipcode,fac_name,fac_type,ferry_t,ferry_i,bus_t,bus_i,bus_code_s,bus_supp,rail_i,rail_c,rail_h,rail_light,air_serve,bike_share,bike_sys,i_service,t_service,modes_serv,mode_bus,mode_air,mode_rail,mode_ferry,mode_bike
140,797,-75.48375,40.04229,04/16/16,7-13 Lancaster Ave,Paoli,PA,19301,Amtrak/SEPTA Station,10,0,3,1.0,0,0,0,1,1,0,0,0,0,,1,1,2,1,0,1,0,0
141,798,-75.48375,40.04229,04/16/16,7-13 Lancaster Ave,Paoli,PA,19301,Amtrak/SEPTA Station,11,0,3,1.0,0,0,0,1,1,0,0,0,0,,1,1,2,1,0,1,0,0
142,799,-75.70812,40.00254,04/16/16,W Lancaster Ave & Stuart Ave,Downingtown,PA,19335,Amtrak/SEPTA Station,10,0,3,1.0,0,0,0,1,1,0,0,0,0,,1,1,2,1,0,1,0,0
143,800,-75.70812,40.00254,04/16/16,W Lancaster Ave & Stuart Ave,Downingtown,PA,19335,Amtrak/SEPTA Station,11,0,3,1.0,0,0,0,1,1,0,0,0,0,,1,1,2,1,0,1,0,0
144,801,-75.6233,40.01995,04/16/16,Howard Rd & Crest Ave,Exton,PA,19341,Amtrak/SEPTA Station,10,0,3,1.0,0,0,0,1,1,0,0,0,0,,1,1,2,1,0,1,0,0
145,802,-75.6233,40.01995,04/16/16,Howard Rd & Crest Ave,Exton,PA,19341,Amtrak/SEPTA Station,11,0,3,1.0,0,0,0,1,1,0,0,0,0,,1,1,2,1,0,1,0,0
146,803,-75.34419,40.11252,04/16/16,93 Schuylkill Ave & DeKalb St,Norristown,PA,19401,Norristown Transportation Center,11,0,3,1.0,1,0,0,0,1,1,0,0,0,,1,1,2,1,0,1,0,0
147,804,-75.3441,40.1127,04/16/16,93 Schuylkill Ave & DeKalb St,Norristown,PA,19401,Norristown Transportation Center,9,0,3,1.0,1,0,0,0,1,1,0,0,0,,1,1,2,1,0,1,0,0
148,805,-75.34451,40.113617,09/14/16,40 E Lafayette St,Norristown,PA,19401,Norristown Transportation Center,2,0,3,1.0,1,0,0,0,1,1,0,0,0,,1,1,2,1,0,1,0,0
149,911,-87.82583000000001,42.58583,04/16/16,5414 13th Ave,Kenosha,WI,53140,Kenosha Metra Station,11,0,3,1.0,0,0,0,0,1,0,1,0,0,,0,1,2,1,0,1,0,0
150,912,-87.825,42.5859,04/16/16,11th Ave & 54th St,Kenosha,WI,53140,11th Ave,8,0,3,1.0,0,0,0,0,1,0,1,0,0,,0,1,2,1,0,1,0,0
151,913,-87.91648,43.03402,04/16/16,433 W St Paul Ave,Milwaukee,WI,53203,Milwaukee Intermodal Terminal,10,3,0,1.0,1,1,3,1,3,3,3,0,1,,1,1,3,1,0,1,0,1
152,914,-87.917,43.0345,09/16/16,433 W Saint Paul Ave,Milwaukee,WI,53203,Greyhound Bus Station/Amtrak,2,3,0,1.0,1,1,3,1,3,3,3,0,1,,1,1,3,1,0,1,0,1
153,915,-87.89658,42.94722,04/16/16,5300 S Howell Ave,Milwaukee,WI,53207,General Mitchell Intl,1,3,0,1.0,1,0,3,1,3,3,3,1,0,,1,1,3,1,1,1,0,0
154,916,-87.90299999999999,42.9474,09/16/16,5300 S Howell Ave Baggage claim 1 - south end of airport,Milwaukee,WI,53207,Mitchell Field International Airport,2,3,0,1.0,1,0,3,1,3,3,3,1,0,,1,1,3,1,1,1,0,0
155,917,-87.92448,42.94175,04/16/16,5601 S 6th St,Milwaukee,WI,53221,General Mitchell International Airport,10,3,0,1.0,1,0,3,1,3,3,3,1,0,,1,1,3,1,1,1,0,0
156,918,-89.46914,43.54661,04/16/16,4600 W Oneida St,Portage,WI,53901,Amtrak Station,10,3,3,0.0,1,1,3,1,3,3,3,0,0,,1,0,2,1,0,1,0,0
157,919,-89.4666,43.5469,09/16/16,400 W Oneida St,Portage,WI,53901,Portage Amtrak,2,3,3,0.0,1,1,3,1,3,3,3,0,0,,1,0,2,1,0,1,0,0
158,920,-89.01248000000001,43.34067,04/16/16,359 Ludington St,Columbus,WI,53925,Amtrak Station,10,3,3,0.0,1,1,3,1,3,3,3,0,0,,1,0,2,1,0,1,0,0
159,921,-89.0127,43.3406,09/16/16,359 N Ludington St,Columbus,WI,53925,Columbus Amtrak,2,3,3,0.0,1,1,3,1,3,3,3,0,0,,1,0,2,1,0,1,0,0
160,922,-89.66678,44.77762,04/16/16,200 CWA Dr,Mosinee,WI,54455,Central Wisconsin,1,3,3,0.0,0,0,3,3,3,3,3,1,3,,1,0,1,0,1,0,0,0
161,1274,-112.0752,33.4477,04/16/16,E Washington & Central Ave,Phoenix,AZ,85002,Washington/Central Station (West & Northbound),8,3,3,1.0,0,0,3,0,3,3,1,0,2,,0,1,2,1,0,1,0,0
162,1275,-112.0752,33.4477,04/16/16,S 1st Ave & W Jefferson St,Phoenix,AZ,85003,Jefferson/1st Ave Station (South & Eastbound),8,3,3,1.0,0,0,3,0,3,3,1,0,2,,0,1,2,1,0,1,0,0
163,1276,-112.0738,33.4731,04/16/16, Encanto Blvd & N Central Ave,Phoenix,AZ,85004,Encanto/Central Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,2,,0,1,2,1,0,1,0,0
164,1277,-112.0738,33.4811,04/16/16, Thomas Rd & N Central Ave,Phoenix,AZ,85004,Thomas/Central Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
165,1278,-112.0738,33.4654,04/16/16,McDowell Rd & N Central Ave,Phoenix,AZ,85004,McDowellCentral Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,2,,0,1,2,1,0,1,0,0
166,1279,-112.0739,33.4484,04/16/16,N Central Ave/1st Ave & Van Buren St,Phoenix,AZ,85004,Van Buren/1st Ave/Central Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
167,1280,-112.0698,33.4463,04/16/16,S 3rd St & E Jefferson/E Washington St,Phoenix,AZ,85004,3rd Street/Washington/Jefferson,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
168,1281,-112.0738,33.459,04/16/16,Roosevelt St & N Central Ave,Phoenix,AZ,85004,Roosevelt/Central Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
169,1282,-111.98700000000001,33.4562,09/16/16,668 N 44th St Ste 188,Tempe,AZ,85008,Super L Ranch Market,2,3,3,1.0,1,0,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
170,1283,-111.9998,33.4481,04/16/16,S 38th St & E Washington St,Phoenix,AZ,85008,38th Street/Washington Station,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
171,1284,-111.988,33.4482,04/16/16,S 44th St & E Washington St,Phoenix,AZ,85008,44th Street/WashingtonTransit Center,8,3,3,1.0,0,0,3,0,3,3,1,2,0,,0,1,2,1,0,1,0,0
172,1285,-112.0738,33.486999999999995,04/16/16,N Central Ave & W Osborn Rd,Phoenix,AZ,85012,Osborn/Central Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
173,1286,-112.0738,33.4952,04/16/16,Indian School & Central Ave,Phoenix,AZ,85012,Indian School/Central Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,2,,0,1,2,1,0,1,0,0
174,1287,-112.0738,33.5019,04/16/16,Campbell Ave & Cambelback Rd,Phoenix,AZ,85012,Campbell/Central Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
175,1288,-112.0827,33.5093,04/16/16,7th Ave & Camelback Rd,Phoenix,AZ,85013,7th Ave/Camelback Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
176,1289,-112.0753,33.5086,04/16/16,Central Ave & Cambelback Rd,Phoenix,AZ,85013,Central Ave/Camelback Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
177,1290,-112.0996,33.52,04/16/16,N Montebello & 19th Ave,Phoenix,AZ,85015,Montebello/19th Ave Station,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
178,1291,-112.0998,33.5095,04/16/16,19th Ave & Camelback Rd,Phoenix,AZ,85015,19th Ave/Camelback Station,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
179,1292,-112.1231,33.5746,09/16/16,9617 N Metro Pkwy West,Phoenix,AZ,85023,Metro Center Transit Station,2,3,3,1.0,1,1,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
180,1293,-112.024,33.6401,09/16/16,2717 E Bell Rd,Phoenix,AZ,85032,Dennys,2,3,3,2.0,1,0,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
181,1294,-112.204,33.4951,09/16/16,6740 W Indian School Rd,Phoenix,AZ,85033,Lams Supermarket,2,3,3,1.0,1,0,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
182,1295,-112.036,33.4368,09/16/16,2115 E Buckeye Rd,Phoenix,AZ,85034,Greyhound Station,2,3,3,1.0,1,1,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
183,1296,-112.0292,33.4478,04/16/16,S 24th St & E Jefferson/E Washington,Phoenix,AZ,85034,24th Street/Washington/Jefferson,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
184,1297,-112.0566,33.4482,04/16/16,S 12th St & E Jefferson/E Washington,Phoenix,AZ,85034,12th Street/Washington/Jefferson,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
185,1298,-112.116,33.5385,09/16/16,2647 W Glendale Ave Ste 17,Glendale,AZ,85051,Glendale Bus Station,2,3,3,1.0,1,0,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
186,1299,-111.87100000000001,33.4148,04/16/16,S Sycamore $ W Main St,Mesa,AZ,85202,Sycamore/Main Street,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
187,1300,-111.84,33.3881,09/16/16,1423 S Country Club Ste 7,Mesa,AZ,85210,Mesa Bus Station,2,3,3,1.0,1,0,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
188,1301,-111.7573,32.8797,09/16/16,320 W Florence Blvd,Casa Grande,AZ,85222,Florence Chevron,2,3,3,0.0,1,0,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
189,1302,-111.875,33.3349,09/16/16,1901 W Warner Rd,Chandler,AZ,85224,Lees Sandwiches,2,3,3,1.0,1,0,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
190,1303,-112.04793000000001,33.058440000000004,04/16/16,19427 N John Wayne Pkwy,Maricopa,AZ,85239,Amtrak Station,10,3,3,0.0,0,0,3,1,3,3,0,0,0,,1,0,1,0,0,1,0,0
191,1304,-111.9461,33.4378,04/16/16,Center Pkwy & E Washington St,Tempe,AZ,85281,Center Parkway/Washington Station,8,3,3,0.0,0,0,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
192,1305,-111.8876,33.4149,04/16/16,Price Rd & Apache Blvd,Tempe,AZ,85281,Price-101 Freeway/Apache Boulevard Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
193,1306,-111.9358,33.4261,04/16/16,E Veterans Way & S Collier Ave,Tempe,AZ,85281,Veterans Way/College Avenue Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
194,1307,-111.9268,33.4207,04/16/16,University Dr & S Rural Rd,Tempe,AZ,85281,University Drive/Rural Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
195,1308,-111.9169,33.4147,04/16/16,S Dorsey Ln & Apache Blvd E,Tempe,AZ,85281,Dorsey/Apache Boulevard Station,8,3,3,0.0,0,0,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
196,1309,-111.9081,33.4146,04/16/16,S McClintock Dr & Apache Blvd,Tempe,AZ,85281,McClintock/Apache Boulevard Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
197,1310,-111.9009,33.4147,04/16/16,Martin Ln/Smith Rd & Apache Blvd,Tempe,AZ,85281,Smith-Martin/Apache Boulevard Station,8,3,3,0.0,0,0,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
198,1311,-111.9406,33.4275,04/16/16,W 3rd Stm & S Mill Ave,Tempe,AZ,85281,Mill Avenue/Third Station,8,3,3,1.0,0,0,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
199,1312,-111.9566,33.4424,04/16/16,Priest Dr & E Washington St,Tempe,AZ,85284,Priest Drive/Washington Station,8,3,3,1.0,0,0,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
200,1313,-112.73299999999999,32.9441,09/16/16,820 W Pima St,Gila Bend,AZ,85337,Loves Travel Stop,2,3,3,0.0,1,0,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
201,1314,-114.235,33.6611,09/16/16,1201 W Main St,Quartzsite,AZ,85346,Pilot Travel Center,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
202,1315,-112.259,33.4505,09/16/16,9258 W Van Buren,Tolleson,AZ,85353,Tolleson Bus Agency,2,3,3,0.0,1,0,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
203,1316,-114.61514,32.72202,04/16/16,281 S Gila St,Yuma,AZ,85364,Amtrak Station,10,3,3,2.0,1,3,3,1,3,3,3,0,3,,1,0,2,1,0,1,0,0
204,1317,-114.61602099999999,32.722704,09/14/16,201 Gila St ,Yuma,AZ,85364,Downtown Yuma Transit Center,2,3,3,2.0,1,3,3,1,3,3,3,0,3,,1,0,2,1,0,1,0,0
205,1318,-114.60597,32.65658,04/16/16,2191 E 32nd St,Yuma,AZ,85365,Yuma International Airport,1,3,3,1.0,0,3,3,0,3,3,3,1,3,,1,1,2,1,1,0,0,0
206,1319,-110.29398,31.96817,04/16/16,105 E 4th St,Benson,AZ,85602,Amtrak Station,10,3,3,3.0,0,3,3,1,3,3,3,3,3,,1,0,1,0,0,1,0,0
207,1320,-110.943,31.3337,09/16/16,35 N Terrace Ave,Nogales,AZ,85621,Crucero Bus Terminal,2,3,3,1.0,1,3,3,3,3,3,3,3,3,,1,1,1,1,0,0,0,0
208,1321,-110.96593999999999,32.22306,04/16/16,400 N Toole Ave,Tucson,AZ,85701,Amtrak Station,10,3,3,1.0,0,3,3,1,3,3,0,0,0,,1,1,2,1,0,1,0,0
209,1322,-110.979,32.2211,09/16/16,471 W Congress St,Tucson,AZ,85701,Greyhound Bus Terminal,2,3,3,2.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
210,1323,-110.94103,32.11608,04/16/16,7005 S Plumber Ave,Tucson,AZ,85706,Tucson Intl,1,3,3,1.0,0,3,3,0,3,3,0,1,0,,1,1,2,1,1,0,0,0
211,1324,-110.87899999999999,32.2359,09/16/16,5350 E Speedway Blvd,Tucson,AZ,85712,Arizona Shuttle,2,3,3,1.0,1,3,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
212,1325,-110.956,32.2277,09/16/16,501 N Park Ave,Tucson,AZ,85719,Arizona Shuttle,2,3,3,2.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
213,1326,-111.074,32.3375,09/16/16,5051 W Ina Rd,Tucson,AZ,85743,Arizona Shuttle,2,3,3,1.0,1,3,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
214,1327,-110.00567,34.26547,04/16/16,3150 E Airport Loop 100,Show Low,AZ,85901,Show Low Municipal,1,3,3,1.0,0,3,3,0,3,3,3,1,3,,1,1,2,1,1,0,0,0
215,1328,-111.67121999999999,35.13845,04/16/16,6200 S Pulliam Dr,Flagstaff,AZ,86001,Flagstaff Pulliam,1,3,3,0.0,0,0,3,0,3,3,3,1,3,,1,0,1,0,1,0,0,0
216,1329,-112.14696,35.95235,04/16/16,Highway 64,Grand Canyon,AZ,86023,Grand Canyon National Park,1,3,3,1.0,0,0,3,0,3,3,3,1,3,,1,1,2,1,1,0,0,0
217,1330,-112.1277,35.9733,09/16/16,Arizona Hwy 64,Tusayan,AZ,86023,Grand Canyon Village IMAX,2,3,3,2.0,1,1,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
218,1331,-110.146,34.9236,09/16/16,101 Mission Ln,Holbrook,AZ,86025,Circle K,2,3,3,0.0,1,3,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
219,1332,-111.44836000000001,36.926109999999994,04/16/16,238 10th Ave,Page,AZ,86040,Page Muni,1,3,3,0.0,0,0,3,0,3,3,3,1,3,,1,0,1,0,1,0,0,0
220,1333,-110.69308999999998,35.02091,04/16/16, 501 E 2nd St,Winslow,AZ,86047,Amtrak Station,10,3,3,0.0,0,3,3,1,3,3,3,0,3,,1,0,1,0,0,1,0,0
221,1334,-112.25399999999999,34.54,09/16/16,12420 E Kachina Pl,Dewey,AZ,86327,Dewey Post Office,2,3,3,0.0,1,0,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
222,1335,-112.265,34.5585,09/16/16,1030 Prescott Country Club Blvd,Dewey,AZ,86327,Prescott Country Club,2,3,3,0.0,1,0,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
223,1336,-112.41958000000001,34.65447,04/16/16,6546 Crystal Ln,Prescott,AZ,86301,Ernest A Love Field,1,3,3,0.0,0,0,3,3,3,3,3,1,3,,1,0,1,0,1,0,0,0
224,1337,-112.459,34.5455,09/16/16,820 E Sheldon St,Prescott,AZ,86301,Prescott Transit Authority Terminal,2,3,3,1.0,1,0,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
225,1338,-112.34,34.5865,09/16/16,3000 N Glassford Hill Rd,Prescott Valley,AZ,86314,Ihop Restaurant,2,3,3,0.0,1,0,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
226,1339,-112.119,34.3268,09/16/16, Hwy 69 & Cordes Lake Rd,Cordes Junction,AZ,86333,Spring Valley Chevron,2,3,3,0.0,1,0,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
227,1340,-112.229,34.3986,09/16/16,10068 E Hwy 69,Mayer,AZ,86333,Circle K,2,3,3,0.0,1,0,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
228,1341,-111.7589,34.8718,09/16/16,300 N Hwy 89A,Sedona,AZ,86336,Uptown Center,2,3,3,2.0,1,1,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
229,1342,-114.05207,35.188359999999996,04/16/16,106 4th St,Kingman,AZ,86401,Amtrak Station,10,3,3,2.0,3,1,3,1,3,3,3,0,3,,1,0,2,1,0,1,0,0
230,1343,-114.05207,35.188359999999996,09/14/16,106 4th St,Kingman,AZ,86401,Amtrak Station,2,3,3,2.0,3,1,3,1,3,3,3,0,3,,1,0,2,1,0,1,0,0
231,1344,-113.93806000000001,35.25947,04/16/16,7000 Flightline Dr,Kingman,AZ,86401,Kingman,1,3,3,0.0,3,0,3,0,3,3,3,1,3,,1,0,1,0,1,0,0,0
232,1345,-114.35828000000001,34.57112,04/16/16,2330 N McCullogh,Lake Havasu City,AZ,86403,Lake Havasu City,1,3,3,1.0,3,0,3,0,3,3,3,1,3,,1,1,2,1,1,0,0,0
233,1346,-114.55953000000001,35.15739,04/16/16,2550 Laughlin View Dr,Bullhead City,AZ,86429,Laughlin/Bullhead International,1,3,3,0.0,3,0,3,0,3,3,3,1,3,,1,0,1,0,1,0,0,0
234,2504,-87.74556,41.84417,04/16/16,26th & Cicero,Cicero,IL,20804,Cicero,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
235,2505,-88.0925,42.48111,04/16/16,305 Depot St,Antioch,IL,60002,Antioch,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
236,2506,-87.98375,42.08429,04/16/16,45 W Northwest Hwy,Arlington Heights,IL,60005,Arlington Heights,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
237,2507,-88.00917,42.095279999999995,04/16/16,2121 W Northwest Hwy,Arlington Heights,IL,60005,Arlington Park (Race Track),11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
238,2508,-88.13186,42.1529,04/16/16,201 S Spring St,Barrington,IL,60010,Barrington,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
239,2509,-88.31709000000001,42.24409,04/16/16,Woodstock Ave & Grant St,Crystal Lakes,IL,60012,Crystal Lake,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
240,2510,-88.24141999999999,42.208890000000004,04/16/16,100 W Main St (at Northwestern Hwy),Cary,IL,60013,Cary,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
241,2511,-88.29805999999999,42.23417,04/16/16,570 Congress Pkwy,Congress Parkway,IL,60014,Pingree Road,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
242,2512,-87.84952,42.167359999999995,04/16/16,860 Deerfield Rd & 2 blks W of Rt 43,Deerfield,IL,60015,Deerfield,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
243,2513,-87.84139,42.15167,04/16/16,601 Lake Cook Rd,Deerfield,IL,60015,Lake-Cook,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
244,2514,-87.91221999999999,42.0525,04/16/16,475 E Northwest Hwy,Des Plaines,IL,60016,Cumberland,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
245,2515,-87.88667,42.04083,04/16/16,1501 Miner st (at Lee St),Des Plaines,IL,60016,Des Plaines,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
246,2516,-87.87389,41.97611,04/16/16,10005 Balmoral Ave,Rosemont,IL,60018,Rosemont,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
247,2517,-87.8609,41.9854,04/16/16,5801 N River Rd,Rosemont,IL,60018,Rosemont Blue Line Station,9,0,3,1.0,0,0,0,0,0,1,0,0,0,,0,1,2,1,0,1,0,0
248,2518,-88.45468000000001,41.88923,04/16/16,350 S Anderson Rd,Elburn,IL,60019,Elburn,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
249,2519,-88.18222,42.39832,04/16/16,Nippersink Bvlvd at Grand Ave,Fox lake,IL,60020,Fox Lake,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
250,2520,-87.75815,42.135529999999996,04/16/16,724 Green Bay Rd,Glencoe,IL,60022,Glencoe,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
251,2521,-87.79706999999999,42.05834,04/16/16,195 N Waukegan,Glenview,IL,60025,Golf,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
252,2522,-88.04345,42.33376,04/16/16,Lake St & St Paul St,Grayslake,IL,60030,Grayslake,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
253,2523,-88.05056,42.35917,04/16/16,330 W Washington St,Grayslake,IL,60030,Grayslake Washington St,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
254,2524,-88.6175,42.41972,04/16/16,1 N Ayer St,Harvard,IL,60033,Harvard,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
255,2525,-87.7725,42.15278,04/16/16,10 N St Johns Ave,Highland Park,IL,60035,Braeside,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
256,2526,-87.7975,42.18333,04/16/16,1800 St Johns Ave,Highland Park,IL,60035,Highland Park,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
257,2527,-87.78278,42.165,04/16/16,510 Roger Williams Ave,Highland Park,IL,60035,Ravinia,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
258,2528,-87.77694,42.15806,04/16/16,Ravinia Festival Grounds,Highland Park,IL,60035,Ravinia Park,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
259,2529,-87.821,42.21743,04/16/16,461 W Old Elm Rd,Ft Sheridan,IL,60037,Fort Sheridan,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
260,2530,-87.81056,42.20333,04/16/16,317 Green Bay Rd,Highwood,IL,60040,Highwood,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
261,2531,-88.15361,42.38389,04/16/16,Washington St & Rollins Rd,Fox Lake,IL,60041,Ingleside,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
262,2532,-88.12799,42.36793,04/16/16,Decorah Ave & Route 134,Long Lake,IL,60041,Long Lake,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
263,2533,-87.71667,42.08639,04/16/16,400 Richmond Rd,Kenilworth,IL,60043,Kenilworth,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
264,2534,-87.84666999999999,42.279720000000005,04/16/16,600 N Sheridan Rd,Lake Bluff,IL,60044,Lake Bluff,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
265,2535,-87.87472,42.22361,04/16/16,10205 N Waukegan,Lake Forest,IL,60045,Lake Forest (Fox Lake Line),11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
266,2536,-87.83972,42.2525,04/16/16,691 N Western Ave,Lake Forest,IL,60045,Lake Forest (Kenosha Line),11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
267,2537,-88.07944,42.4175,04/16/16,129 Railroad Ave,Lake Villa,IL,60046,Lake Villa,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
268,2538,-88.01638,42.31832,04/16/16,2401 W Harris Rd,Libertyville,IL,60048,Prairie Crossing (North Central),11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
269,2539,-88.01528,42.32083,04/16/16,3001 Harris Rd,Libertyville,IL,60048,Prairie Crossing (Northwest),11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
270,2540,-87.84602,41.54833,04/16/16,9430 Hickory Creek Dr,Mokena,IL,60048,Hickory Creek Station,11,0,3,0.0,0,0,0,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
271,2541,-88.27601,42.34341,04/16/16,4005 Main St,McHenry,IL,60050,McHenry,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
272,2542,-87.78528,42.035,04/16/16,8501 Lehigh Rd,Morton Grove,IL,60053,Morton Grove,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
273,2543,-87.93615,42.06309,04/16/16,13 E Northwest Hwy,Mount Prospect,IL,60056,Mount Prospect,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
274,2544,-87.99791,42.26678,04/16/16,205 N Archer Ave,Mundelein,IL,60060,Mundelein,11,0,3,1.0,0,0,0,0,1,0,0,0,0,,0,1,2,1,0,1,0,0
